6.2800	0.1110	0.0000	-13.2960	0.0000	6.2932	20.5764
6.2800	0.0478	0.0000	18.6459	0.0000	6.3733	20.6205
6.2800	0.2361	0.0000	112.5298	0.0000	6.1823	20.6627
6.2800	0.1235	0.0000	113.8636	0.0000	6.2976	20.7072
6.2800	0.0435	0.0000	-2.3322	0.0000	6.3780	20.7505
6.2800	0.2504	0.0000	100.6818	0.0000	6.1658	20.7943
6.2800	0.1382	0.0000	44.9830	0.0000	6.2679	20.8376
6.2800	0.2238	0.0000	87.3678	0.0000	6.1783	20.8813
6.2800	0.0530	0.0000	40.8897	0.0000	6.3545	20.9239
6.2800	0.2624	0.0000	106.6912	0.0000	6.1477	20.9672
6.2800	-0.0141	0.0000	26.1950	0.0000	6.4129	21.0117
6.2800	0.0794	0.0000	53.7107	0.0000	6.3188	21.0539
6.2800	0.0263	0.0000	8.0524	0.0000	6.3677	21.0972
6.2800	0.2280	0.0000	70.3271	0.0000	6.1700	21.1394
6.2800	-0.0428	0.0000	-26.3480	0.0000	6.4309	21.1843
6.2800	-0.1514	0.0000	-23.0170	0.0000	6.5337	21.2284
6.2800	0.0883	0.0000	77.3477	0.0000	6.2965	21.2713
6.2800	0.0374	0.0000	-24.6900	0.0000	6.3536	21.3131
6.2800	0.0714	0.0000	-7.7518	0.0000	6.3239	21.3568
6.2800	0.1330	0.0000	61.2651	0.0000	6.2641	21.4013
6.2800	0.2845	0.0000	98.4816	0.0000	6.1142	21.4424
6.2800	0.3497	0.0000	130.9798	0.0000	6.0504	21.4853
6.2800	0.1520	0.0000	128.1467	0.0000	6.2596	21.5294
6.2800	-0.0693	0.0000	-0.8177	0.0000	6.4767	21.5743
6.2800	0.2037	0.0000	33.3414	0.0000	6.1434	21.6169
6.2800	0.1156	0.0000	-11.0399	0.0000	6.1574	21.6602
6.2800	0.0879	0.0000	111.2848	0.0000	6.4835	21.7039
6.2800	0.1592	0.0000	112.6236	0.0000	6.2396	21.7461
6.2800	0.0586	0.0000	24.1390	0.0000	6.3411	21.7902
6.2800	0.3543	0.0000	133.8774	0.0000	6.0491	21.8335
6.2800	0.0081	0.0000	37.2723	0.0000	6.3920	21.8765
6.2800	0.0724	0.0000	12.0131	0.0000	6.3264	21.9206
